"","Estimate","2.5 %","97.5 %","iteration","predictor"
"skintone",1.09399308859422,1.01996558427916,1.17225498211698,416,"skintone"
"totalYellows",1.01453399980349,1.01147208803625,1.01762133544864,416,"totalYellows"
"height",1.04777323204868,0.971787868604417,1.12986005327134,416,"height"
"age",1.19936128624086,1.1036313960672,1.30360472224677,416,"age"
"wins.loss",0.77670352412197,0.722601748393877,0.833799898731905,416,"wins.loss"
"goals",1.1529562667817,1.06570687357315,1.24668493734313,416,"goals"
"posD",1.13644490196961,1.00796961125773,1.28114030546088,416,"posD"
"posG",1.86616586089737,1.51163393723226,2.29676018066639,416,"posG"
"posM",0.719369653116749,0.631488316192999,0.818800220108322,416,"posM"
"countryEngland",0.8952878074797,0.797563499234239,1.00341765570232,416,"countryEngland"
"countryFrance",1.2209121960137,1.06337651037868,1.39760177771176,416,"countryFrance"
"countryGermany",0.82778875647235,0.735541658808626,0.930317254907479,416,"countryGermany"
"skintone:countryEngland",1.05660421063083,0.954710162434704,1.1691272188382,416,"skintone:countryEngland"
"skintone:countryFrance",0.850495636960383,0.748177106842123,0.96483352425562,416,"skintone:countryFrance"
"skintone:countryGermany",1.20851576067654,1.07819119623096,1.35214827020654,416,"skintone:countryGermany"
"(Intercept)",0.00268076375527984,0.0023446671352769,0.00305811645004564,417,"(Intercept)"
"skintone",1.13030796234117,1.05535681332238,1.20974561541481,417,"skintone"
"totalYellows",1.0143921885908,1.01117419429746,1.01764227858584,417,"totalYellows"
"height",1.08261713764655,1.00076422459399,1.17142581749182,417,"height"
"age",1.18480364272975,1.087215979467,1.29134352047215,417,"age"
"wins.loss",0.760983362538277,0.706974349837385,0.817913235106496,417,"wins.loss"
"goals",1.17528168251764,1.0811350544053,1.27743481363116,417,"goals"
"posD",1.22078503511923,1.07900803875607,1.38136042114349,417,"posD"
"posG",1.65479855145315,1.32713745859911,2.05539564868226,417,"posG"
"posM",0.715597925606849,0.625503841781212,0.818014152716362,417,"posM"
"countryEngland",0.86818461881189,0.771299226861575,0.975765383535729,417,"countryEngland"
"countryFrance",1.19168588737332,1.03549640956223,1.36793818390736,417,"countryFrance"
"countryGermany",0.821504231992514,0.72531951275647,0.929045385783932,417,"countryGermany"
"skintone:countryEngland",0.983487257879432,0.887366296930141,1.08939220942378,417,"skintone:countryEngland"
"skintone:countryFrance",0.866039831903475,0.767082682128574,0.976462137674867,417,"skintone:countryFrance"
"skintone:countryGermany",1.24869345697466,1.11127985511691,1.40057097666323,417,"skintone:countryGermany"
"(Intercept)",0.00280233346055304,0.00246155365530552,0.0031834885699761,418,"(Intercept)"
"skintone",1.11676417198486,1.04066786301062,1.19741351101285,418,"skintone"
"totalYellows",1.01314867186508,1.0100473737108,1.01627955895269,418,"totalYellows"
"height",1.06588018293154,0.98789819855812,1.15025646105394,418,"height"
"age",1.14778585793039,1.0560975398903,1.24764504397572,418,"age"
"wins.loss",0.792467266598991,0.736415504682397,0.851752358775142,418,"wins.loss"
"goals",1.16051855599141,1.06775752364778,1.26112923661943,418,"goals"
"posD",1.19110373778544,1.0541617606956,1.34585864937601,418,"posD"
"posG",1.61859476401946,1.30917645314365,1.99452127379428,418,"posG"
"posM",0.769387830612833,0.674976683488239,0.87631491897086,418,"posM"
"countryEngland",0.85053002848329,0.75656284355189,0.95469124734873,418,"countryEngland"
"countryFrance",1.23434069903838,1.07508287555944,1.41329674113469,418,"countryFrance"
"countryGermany",0.789236842605749,0.699421180042744,0.889193448066205,418,"countryGermany"
"skintone:countryEngland",1.00432135909146,0.904309119219491,1.11475786547383,418,"skintone:countryEngland"
"skintone:countryFrance",0.879559946816826,0.775231143519595,0.996207589698482,418,"skintone:countryFrance"
"skintone:countryGermany",1.19653925120425,1.06244442099715,1.34449019446245,418,"skintone:countryGermany"
"(Intercept)",0.0028323805869709,0.00249516525474965,0.00320845468599492,419,"(Intercept)"
"skintone",1.1306273763402,1.05718228579425,1.20814288994759,419,"skintone"
"totalYellows",1.01272710422625,1.00969566558348,1.0157772375559,419,"totalYellows"
"height",1.06691185147,0.988914986583528,1.15130437556715,419,"height"
"age",1.1709362580989,1.08026435656888,1.2694290927435,419,"age"
"wins.loss",0.779632078443826,0.725545118615777,0.836582924326074,419,"wins.loss"
"goals",1.16419957949827,1.07645907994421,1.25817665393669,419,"goals"
"posD",1.2452452041289,1.10680858650383,1.40101959865865,419,"posD"
"posG",1.60753744179168,1.30197606701566,1.97784016897683,419,"posG"
"posM",0.743304861413062,0.653028693614332,0.845353857562149,419,"posM"
"countryEngland",0.906817798095056,0.808167837553346,1.01591859696606,419,"countryEngland"
"countryFrance",1.12244135711296,0.972164115600938,1.29078257879033,419,"countryFrance"
"countryGermany",0.829386249132328,0.737198132585623,0.931719694732579,419,"countryGermany"
"skintone:countryEngland",0.980407190656108,0.887175684668815,1.08279072563196,419,"skintone:countryEngland"
"skintone:countryFrance",0.931901726038281,0.826659933697598,1.04928488421501,419,"skintone:countryFrance"
"skintone:countryGermany",1.11769931088664,0.996120727148045,1.25073878638852,419,"skintone:countryGermany"
"(Intercept)",0.00275077503188889,0.00241509062660662,0.00312648304238781,420,"(Intercept)"
"skintone",1.09823361455607,1.02405096653441,1.17679366124219,420,"skintone"
"totalYellows",1.01428485262758,1.01118077790571,1.01741470535332,420,"totalYellows"
"height",1.08462031852727,1.00598496165606,1.16958103106359,420,"height"
"age",1.19667553639385,1.10116610051402,1.30073774703135,420,"age"
"wins.loss",0.783652817017199,0.730273141580302,0.839767115221935,420,"wins.loss"
"goals",1.12947478974065,1.04245300801701,1.22295896163658,420,"goals"
"posD",1.15263547117965,1.01894073214645,1.30376282119142,420,"posD"
"posG",1.68751380936083,1.36081144137327,2.08508796967601,420,"posG"
"posM",0.753689766445964,0.663304821419769,0.855907472782141,420,"posM"
"countryEngland",0.906488090689653,0.809116621502571,1.01409765521641,420,"countryEngland"
"countryFrance",1.23153829812238,1.07759120564955,1.40411598036445,420,"countryFrance"
"countryGermany",0.777402872648512,0.68923230410177,0.875376897669684,420,"countryGermany"
"skintone:countryEngland",1.03538122892865,0.934449689150636,1.14663311712727,420,"skintone:countryEngland"
"skintone:countryFrance",0.842256440465212,0.742940820464153,0.9527319864449,420,"skintone:countryFrance"
"skintone:countryGermany",1.13410708473503,1.00698106889674,1.27427638821879,420,"skintone:countryGermany"
"(Intercept)",0.00282642006986436,0.00248496505465956,0.00320780918890699,421,"(Intercept)"
"skintone",1.11042081849726,1.03789066173245,1.18701945887482,421,"skintone"
"totalYellows",1.0137636879512,1.01061948440779,1.01693701362571,421,"totalYellows"
"height",1.09532763463928,1.01621667382851,1.18087268312959,421,"height"
"age",1.14823259823517,1.05692723970994,1.24755811666898,421,"age"
"wins.loss",0.787587551806681,0.733594922236574,0.844229421337754,421,"wins.loss"
"goals",1.14181438886099,1.05154887012079,1.23904062010437,421,"goals"
"posD",1.19792026600683,1.06382252343008,1.34891705415235,421,"posD"
"posG",1.5985427927598,1.29407287719082,1.96821520721524,421,"posG"
"posM",0.755336476263556,0.66250725705265,0.860500859207318,421,"posM"
"countryEngland",0.878004187479299,0.782955258003536,0.982998512626186,421,"countryEngland"
"countryFrance",1.32207600419762,1.16038830104364,1.50280706233249,421,"countryFrance"
"countryGermany",0.771998625469382,0.68622878257435,0.867054530121053,421,"countryGermany"
"skintone:countryEngland",1.03665054492471,0.938147430566262,1.14513084275049,421,"skintone:countryEngland"
"skintone:countryFrance",0.847939799219597,0.752983460659093,0.953262053953442,421,"skintone:countryFrance"
"skintone:countryGermany",1.1451933386964,1.02067480522117,1.28207468897715,421,"skintone:countryGermany"
"(Intercept)",0.0026785453456073,0.00233917941486342,0.00306057792148538,422,"(Intercept)"
"skintone",1.11453855825146,1.03888014168775,1.19478289486357,422,"skintone"
"totalYellows",1.0140083472408,1.01065398061957,1.01739085023742,422,"totalYellows"
"height",1.06965132763713,0.988421076406465,1.15771443672091,422,"height"
"age",1.14984718356318,1.0568975767634,1.25123069671584,422,"age"
"wins.loss",0.818084729509909,0.759001370793996,0.880831692111853,422,"wins.loss"
"goals",1.12868804467149,1.03765514543772,1.22754497783123,422,"goals"
"posD",1.20648264172055,1.06457241060697,1.36722167687621,422,"posD"
"posG",1.6045842836392,1.29606343431768,1.98111368644108,422,"posG"
"posM",0.747658012856108,0.654265333083692,0.853636899734373,422,"posM"
"countryEngland",0.865153646756144,0.768767019116128,0.972155295315837,422,"countryEngland"
"countryFrance",1.28679327519381,1.11842432086182,1.47685394019024,422,"countryFrance"
"countryGermany",0.840985670518995,0.7447608065694,0.948320230152887,422,"countryGermany"
"skintone:countryEngland",0.988802078771027,0.890923339593711,1.09684775734644,422,"skintone:countryEngland"
"skintone:countryFrance",0.853822695239154,0.755282799282428,0.964044673273552,422,"skintone:countryFrance"
"skintone:countryGermany",1.20168318732128,1.06864456361194,1.34868224070055,422,"skintone:countryGermany"
"(Intercept)",0.00283789594606856,0.00250098064635482,0.00321359840480096,423,"(Intercept)"
"skintone",1.09381667259056,1.01898629608308,1.17307427679928,423,"skintone"
"totalYellows",1.01370760761265,1.01064362166427,1.01680149295283,423,"totalYellows"
"height",1.07763710176455,0.999345981230057,1.16227783440532,423,"height"
"age",1.20595404117421,1.11089392799444,1.30940156642967,423,"age"
"wins.loss",0.81028787716511,0.754332604431319,0.869275182168548,423,"wins.loss"
"goals",1.13650182291311,1.04205560968481,1.23845294344811,423,"goals"
"posD",1.18743738267425,1.05382200015179,1.33786711634196,423,"posD"
"posG",1.70429113069393,1.37955789967083,2.09944040995675,423,"posG"
"posM",0.719839762590256,0.630788597792482,0.820752526649123,423,"posM"
"countryEngland",0.882768309309136,0.787241123279151,0.98850161727615,423,"countryEngland"
"countryFrance",1.23339577833556,1.07424616898542,1.41236911765934,423,"countryFrance"
"countryGermany",0.805830128767942,0.715270178299272,0.9064726551648,423,"countryGermany"
"skintone:countryEngland",1.02140527694469,0.922318093673409,1.13075455149358,423,"skintone:countryEngland"
"skintone:countryFrance",0.864706614697544,0.762784732394787,0.978342934628465,423,"skintone:countryFrance"
"skintone:countryGermany",1.16421444032485,1.03292109548117,1.30931550517183,423,"skintone:countryGermany"
"(Intercept)",0.00264277713611101,0.00231573591722927,0.00300915828057327,424,"(Intercept)"
"skintone",1.11670708167506,1.03886600887121,1.19930907329857,424,"skintone"
"totalYellows",1.01498737095628,1.01184274061782,1.01816564518712,424,"totalYellows"
"height",1.05094320935763,0.971926867869881,1.13660498474418,424,"height"
"age",1.19153300192734,1.09737188304181,1.29405287177109,424,"age"
"wins.loss",0.792908551672657,0.736973971292552,0.851964498998841,424,"wins.loss"
"goals",1.12127440078337,1.03213723498583,1.21716035584641,424,"goals"
"posD",1.24006902668047,1.09853626266857,1.39998679658898,424,"posD"
"posG",1.68145840124452,1.3509291223282,2.08578323123013,424,"posG"
"posM",0.711521052638252,0.622161225196795,0.813048320878489,424,"posM"
"countryEngland",0.893917710505648,0.795782949022469,1.00268734953626,424,"countryEngland"
"countryFrance",1.31968990515543,1.15053321244534,1.51010196810163,424,"countryFrance"
"countryGermany",0.807559921318725,0.714965868324089,0.910698435643051,424,"countryGermany"
"skintone:countryEngland",1.0104734835329,0.911821454100404,1.11957083074397,424,"skintone:countryEngland"
"skintone:countryFrance",0.818293239132613,0.718366927405836,0.929896302222242,424,"skintone:countryFrance"
"skintone:countryGermany",1.18076305495465,1.04223971221565,1.33424855859879,424,"skintone:countryGermany"
"(Intercept)",0.00280000544419348,0.00246584812379887,0.00317289921995866,425,"(Intercept)"
"skintone",1.13375338782089,1.05993558871433,1.21188319498768,425,"skintone"
"totalYellows",1.01333185106729,1.0103364954267,1.01635589028565,425,"totalYellows"
"height",1.07043810513348,0.991374722264919,1.15608655399613,425,"height"
"age",1.14514936387323,1.05597771527845,1.24205277689673,425,"age"
"wins.loss",0.788084964728609,0.734783844327269,0.844085019798011,425,"wins.loss"
"goals",1.16765540530245,1.0756577790986,1.26747815303511,425,"goals"
"posD",1.21432671096628,1.07688727504415,1.36930569618088,425,"posD"
"posG",1.61515994106592,1.30359089163776,1.99486639019587,425,"posG"
"posM",0.744278734705731,0.653426268837711,0.847095667605853,425,"posM"
"countryEngland",0.838871646434645,0.744644935409395,0.943272204670274,425,"countryEngland"
"countryFrance",1.30988667813485,1.14614491174426,1.49371696875362,425,"countryFrance"
"countryGermany",0.789180788002737,0.700071675401245,0.888301821865778,425,"countryGermany"
"skintone:countryEngland",1.01203336878074,0.914220885755941,1.11987566740014,425,"skintone:countryEngland"
"skintone:countryFrance",0.874337568918579,0.778021605409508,0.981326660535508,425,"skintone:countryFrance"
"skintone:countryGermany",1.18091178055626,1.05123907514452,1.32376610111753,425,"skintone:countryGermany"
"(Intercept)",0.00286654154395059,0.0025255218398824,0.00324702246099449,426,"(Intercept)"
"skintone",1.10423384131577,1.03279151810434,1.17962880366416,426,"skintone"
"totalYellows",1.01211007841809,1.00905622792553,1.01518527013813,426,"totalYellows"
"height",1.10922525770895,1.02904503552998,1.19595789678524,426,"height"
"age",1.12678083055837,1.0369447926999,1.22458153091444,426,"age"
"wins.loss",0.811854882272065,0.756223663775837,0.870446859806728,426,"wins.loss"
"goals",1.1101931305929,1.02504683821961,1.20138320945059,426,"goals"
"posD",1.25245230212608,1.11278504287673,1.40981456583777,426,"posD"
"posG",1.43748365645044,1.16098886352016,1.77302640632243,426,"posG"
"posM",0.730705005583387,0.641082721756465,0.832162935198219,426,"posM"
"countryEngland",0.841447077576908,0.749397665225294,0.943189282270407,426,"countryEngland"
"countryFrance",1.31184103555544,1.15243159730561,1.49013112010394,426,"countryFrance"
"countryGermany",0.809545003442624,0.719473944940788,0.909415114637919,426,"countryGermany"
"skintone:countryEngland",0.991111288349352,0.897091973739847,1.09439373283703,426,"skintone:countryEngland"
"skintone:countryFrance",0.83597494139572,0.743288983864954,0.938596933730147,426,"skintone:countryFrance"
"skintone:countryGermany",1.15123677270325,1.02459531440182,1.29049111871948,426,"skintone:countryGermany"
"(Intercept)",0.00275641966809428,0.00242454164682246,0.00312738296878049,427,"(Intercept)"
"skintone",1.12756876941645,1.05428041198844,1.20488707426552,427,"skintone"
"totalYellows",1.01383044259292,1.01070298375626,1.01697807777854,427,"totalYellows"
"height",1.09603493354054,1.01786722167368,1.18041529859472,427,"height"
"age",1.20278823326089,1.10946321651831,1.30414137841937,427,"age"
"wins.loss",0.800214135215874,0.746816949681832,0.856264295851573,427,"wins.loss"
"goals",1.13476051348079,1.04729001256314,1.22866724214123,427,"goals"
"posD",1.20296906730208,1.06678584593123,1.35658461482857,427,"posD"
"posG",1.57440751938366,1.27464602149327,1.93794311458752,427,"posG"
"posM",0.755546668193418,0.665034009102941,0.857746121287848,427,"posM"
"countryEngland",0.881863258732916,0.787663584723433,0.985828594691364,427,"countryEngland"
"countryFrance",1.21776692436439,1.06543267537914,1.38774912473332,427,"countryFrance"
"countryGermany",0.791461634736245,0.702020088480281,0.890713956883326,427,"countryGermany"
"skintone:countryEngland",0.974917194421482,0.884827265828544,1.07373146004429,427,"skintone:countryEngland"
"skintone:countryFrance",0.880927820546623,0.782301433588298,0.990489538278316,427,"skintone:countryFrance"
"skintone:countryGermany",1.16778130972371,1.03871812283735,1.30915777901332,427,"skintone:countryGermany"
"(Intercept)",0.00277101597181566,0.00242950573137589,0.0031535812181124,428,"(Intercept)"
"skintone",1.10488507469693,1.02976075543852,1.18453154024727,428,"skintone"
"totalYellows",1.01391721414739,1.01074680533287,1.017123762788,428,"totalYellows"
"height",1.06203539907285,0.983367914986312,1.14720141034637,428,"height"
"age",1.15955022188663,1.06681616622767,1.26059131235683,428,"age"
"wins.loss",0.784641593822258,0.727451554490005,0.845136570778036,428,"wins.loss"
"goals",1.15251761434383,1.05999713044095,1.25311898743249,428,"goals"
"posD",1.17609313307052,1.03997103821828,1.33002271844166,428,"posD"
"posG",1.6837589884946,1.35410782913975,2.08677973278573,428,"posG"
"posM",0.739059539874462,0.648011932718612,0.842286219072956,428,"posM"
"countryEngland",0.863311609816599,0.766887753290559,0.970382305098372,428,"countryEngland"
"countryFrance",1.22805390044971,1.0674425654944,1.40929223935831,428,"countryFrance"
"countryGermany",0.841988344370646,0.7465957984723,0.948329887151949,428,"countryGermany"
"skintone:countryEngland",1.03459061993912,0.933392165134976,1.14652485627972,428,"skintone:countryEngland"
"skintone:countryFrance",0.826524513580849,0.725616562237153,0.939290324807839,428,"skintone:countryFrance"
"skintone:countryGermany",1.18527966570166,1.05209072797245,1.33259725864914,428,"skintone:countryGermany"
"(Intercept)",0.0028091978188737,0.00247629708342828,0.00318025962516784,429,"(Intercept)"
"skintone",1.11740971628232,1.04415781949555,1.19476948594918,429,"skintone"
"totalYellows",1.01339676223902,1.01037468482182,1.01643926458223,429,"totalYellows"
"height",1.09251835743299,1.01528237814652,1.17583626565786,429,"height"
"age",1.17915012453344,1.08856881765121,1.27756021706347,429,"age"
"wins.loss",0.786226762865085,0.732680637612822,0.842400227558611,429,"wins.loss"
"goals",1.14702153613857,1.05605071008362,1.24484391677096,429,"goals"
"posD",1.18359746968287,1.05209684513158,1.33155197083216,429,"posD"
"posG",1.74655491229051,1.42040978574254,2.14098144854252,429,"posG"
"posM",0.728688495836585,0.641522730365208,0.826975817591684,429,"posM"
"countryEngland",0.911776539132963,0.813008866007632,1.02090810666837,429,"countryEngland"
"countryFrance",1.20455121310027,1.04883359555912,1.37861513265688,429,"countryFrance"
"countryGermany",0.797558193496985,0.708310574019116,0.896503005185255,429,"countryGermany"
"skintone:countryEngland",1.02143938777896,0.926230134340588,1.12611874132099,429,"skintone:countryEngland"
"skintone:countryFrance",0.904849194743654,0.802761314460717,1.01865673590176,429,"skintone:countryFrance"
"skintone:countryGermany",1.18568951469367,1.05638875608252,1.32777972861902,429,"skintone:countryGermany"
"(Intercept)",0.00278296235783241,0.00244452438594689,0.00316158161270523,430,"(Intercept)"
"skintone",1.13007162524602,1.05629211295093,1.20797793606625,430,"skintone"
"totalYellows",1.01423169247364,1.01107904000783,1.01740478210934,430,"totalYellows"
"height",1.09479540033279,1.01594036609007,1.17999028951115,430,"height"
"age",1.16971412398639,1.08068614599487,1.26631499923074,430,"age"
"wins.loss",0.793193037307637,0.738525536280905,0.85071351664926,430,"wins.loss"
"goals",1.11888968843781,1.03187679799802,1.21220657712723,430,"goals"
"posD",1.17125214976676,1.03986927362127,1.31918315384371,430,"posD"
"posG",1.61781843916566,1.31584455941875,1.98271759791341,430,"posG"
"posM",0.704512223368636,0.619162132611787,0.800890636729711,430,"posM"
"countryEngland",0.818072507775846,0.729722407483829,0.915457791617428,430,"countryEngland"
"countryFrance",1.31289435299563,1.15291126123531,1.49157721113882,430,"countryFrance"
"countryGermany",0.801985352217557,0.712119992708944,0.90167811221024,430,"countryGermany"
"skintone:countryEngland",1.01772535954344,0.921729137510748,1.12333690427577,430,"skintone:countryEngland"
"skintone:countryFrance",0.792793934413425,0.705791007073748,0.889067681706787,430,"skintone:countryFrance"
"skintone:countryGermany",1.2466053245042,1.108203907137,1.39879851839127,430,"skintone:countryGermany"
"(Intercept)",0.00283771882172202,0.00249571226624773,0.00321983917233218,431,"(Intercept)"
"skintone",1.09986582381269,1.02637274977138,1.17762611247619,431,"skintone"
"totalYellows",1.01371363207652,1.01059540858052,1.01686077216033,431,"totalYellows"
"height",1.08347543329289,1.0034046706478,1.17015248507359,431,"height"
"age",1.19872146574185,1.10250058904217,1.303610110009,431,"age"
"wins.loss",0.78190163739571,0.727063011242965,0.83974701403054,431,"wins.loss"
"goals",1.17386662681939,1.07805672520633,1.2776949125731,431,"goals"
"posD",1.17348152422584,1.04088463312097,1.32285627726449,431,"posD"
"posG",1.68083198690424,1.36316987991065,2.06709173440953,431,"posG"
"posM",0.749936008675434,0.65742030702432,0.854776928677812,431,"posM"
"countryEngland",0.884549500982676,0.785558753758876,0.994386271398598,431,"countryEngland"
"countryFrance",1.21639396933479,1.05907841506554,1.3934527308861,431,"countryFrance"
"countryGermany",0.803326912814139,0.711530778142077,0.905539318275648,431,"countryGermany"
"skintone:countryEngland",1.00234083763302,0.904982121720138,1.10975640782721,431,"skintone:countryEngland"
"skintone:countryFrance",0.845803596144753,0.748224015387101,0.954300941040235,431,"skintone:countryFrance"
"skintone:countryGermany",1.27494736023014,1.13249711722864,1.4321318965048,431,"skintone:countryGermany"
"(Intercept)",0.00268175522814928,0.00235596122819716,0.00304575837090267,432,"(Intercept)"
"skintone",1.12314990185516,1.04897567336168,1.20151773768512,432,"skintone"
"totalYellows",1.01363376052265,1.01055950081751,1.01673287471397,432,"totalYellows"
"height",1.10666667131494,1.02816935517352,1.1914050108412,432,"height"
"age",1.16383059896797,1.07177453038023,1.26410298805054,432,"age"
"wins.loss",0.798945353986924,0.743552851273521,0.857262584736575,432,"wins.loss"
"goals",1.1553575095406,1.06736871865952,1.25004395653764,432,"goals"
"posD",1.24145035645518,1.10226256993921,1.39852087530044,432,"posD"
"posG",1.45945197227004,1.16783435529657,1.81513803869383,432,"posG"
"posM",0.782787870296531,0.686985558855445,0.891445537663288,432,"posM"
"countryEngland",0.867228248983432,0.773325492079135,0.970970997495026,432,"countryEngland"
"countryFrance",1.25301402655647,1.09570921878272,1.42893610806163,432,"countryFrance"
"countryGermany",0.805327331037074,0.715299010265345,0.905190272859786,432,"countryGermany"
"skintone:countryEngland",1.00382281618815,0.907719247574929,1.10967745463604,432,"skintone:countryEngland"
"skintone:countryFrance",0.888867833160275,0.788889843614973,1.00002949363394,432,"skintone:countryFrance"
"skintone:countryGermany",1.17499018187759,1.04839413989944,1.31436294397561,432,"skintone:countryGermany"
"(Intercept)",0.00292409404816143,0.00257245394643709,0.00331688298263921,433,"(Intercept)"
"skintone",1.10131432431251,1.02802026390412,1.17890863413536,433,"skintone"
"totalYellows",1.01297072865593,1.00991453653421,1.01605314184407,433,"totalYellows"
"height",1.08714289874873,1.00874047997146,1.17183905781483,433,"height"
"age",1.15772514383821,1.06869923852899,1.25440818386848,433,"age"
"wins.loss",0.780498393128608,0.725313805860382,0.838805160603024,433,"wins.loss"
"goals",1.15895679420883,1.06550841802315,1.26009257036225,433,"goals"
"posD",1.19146519251978,1.05692301177062,1.34312064596865,433,"posD"
"posG",1.71769009110392,1.39253065177869,2.11249613582763,433,"posG"
"posM",0.744983164366427,0.654662238355484,0.847115830304015,433,"posM"
"countryEngland",0.861559135301902,0.767789137743366,0.965258947594586,433,"countryEngland"
"countryFrance",1.23328296209266,1.07849494650527,1.40666659878576,433,"countryFrance"
"countryGermany",0.834703241220888,0.7431725655937,0.936260026295597,433,"countryGermany"
"skintone:countryEngland",0.987620343633944,0.890233630913688,1.09483183777198,433,"skintone:countryEngland"
"skintone:countryFrance",0.862415477944661,0.763507626570169,0.972395973798841,433,"skintone:countryFrance"
"skintone:countryGermany",1.20972836237684,1.08146593140842,1.35084090727464,433,"skintone:countryGermany"
"(Intercept)",0.00260571545300735,0.00228349979538273,0.00296683841179745,434,"(Intercept)"
"skintone",1.12023821402652,1.04565722298876,1.19920682715427,434,"skintone"
"totalYellows",1.01492450282384,1.01180416409424,1.01807602837382,434,"totalYellows"
"height",1.07614373869646,0.996727527321745,1.16212695513593,434,"height"
"age",1.2058421006461,1.10895006897799,1.31149020291474,434,"age"
"wins.loss",0.797674736767087,0.741186510604151,0.857416847095075,434,"wins.loss"
"goals",1.15699246905373,1.06611602189169,1.2553338934403,434,"goals"
"posD",1.18688687798466,1.05109513167798,1.34018829961063,434,"posD"
"posG",1.78497913475769,1.44165216066595,2.2031948082417,434,"posG"
"posM",0.730233003922513,0.640013649177147,0.832505502455538,434,"posM"
"countryEngland",0.841483108588723,0.748255678334515,0.944801992875982,434,"countryEngland"
"countryFrance",1.326054445674,1.15206004515347,1.522466725074,434,"countryFrance"
"countryGermany",0.805842294106041,0.713479258229289,0.908696043310218,434,"countryGermany"
"skintone:countryEngland",1.05292177927848,0.951506019749656,1.16479630424686,434,"skintone:countryEngland"
"skintone:countryFrance",0.884593390187477,0.782398176937771,0.998571305900349,434,"skintone:countryFrance"
"skintone:countryGermany",1.11960687132745,0.993087072065269,1.25865692147968,434,"skintone:countryGermany"
"(Intercept)",0.0026635050172829,0.00234596112555118,0.00301741078405513,435,"(Intercept)"
"skintone",1.10650196266935,1.03377780187639,1.18335257298739,435,"skintone"
"totalYellows",1.01473428406295,1.01173088123398,1.01776787494195,435,"totalYellows"
"height",1.04181691099236,0.963724854321643,1.12635998353193,435,"height"
"age",1.18243577440774,1.08993177334644,1.28295572367376,435,"age"
"wins.loss",0.786858761069194,0.734575404645317,0.841788030628959,435,"wins.loss"
"goals",1.14978698775942,1.06241158266402,1.24368054542032,435,"goals"
"posD",1.2441963592403,1.10507938486475,1.40085494695708,435,"posD"
"posG",1.6254780347241,1.31790235924876,1.99861588792684,435,"posG"
"posM",0.729037100168021,0.639786777679718,0.829915830944819,435,"posM"
"countryEngland",0.844558075757469,0.751850688374648,0.94710224935661,435,"countryEngland"
"countryFrance",1.30622996771246,1.14385062625112,1.48805105150163,435,"countryFrance"
"countryGermany",0.82814303120751,0.735339600383029,0.931250916545221,435,"countryGermany"
"skintone:countryEngland",1.00934010181099,0.912063477777904,1.11645067282649,435,"skintone:countryEngland"
"skintone:countryFrance",0.834244460697607,0.739757845327288,0.938954971680156,435,"skintone:countryFrance"
"skintone:countryGermany",1.22404674998168,1.08957509986844,1.37216682377383,435,"skintone:countryGermany"
"(Intercept)",0.00270920335351942,0.00238797640531078,0.00306724546598517,436,"(Intercept)"
"skintone",1.07504573001858,1.00487732464986,1.14903560904965,436,"skintone"
"totalYellows",1.01370292416611,1.01073454459026,1.01669764050714,436,"totalYellows"
"height",1.08233152845065,1.00469298257231,1.16618917494794,436,"height"
"age",1.19350250789382,1.09923458849016,1.29618956410001,436,"age"
"wins.loss",0.811679248445621,0.757197253672827,0.868916918372373,436,"wins.loss"
"goals",1.10750925890394,1.00977126689574,1.21359903398059,436,"goals"
"posD",1.21453381892413,1.07762332094481,1.36909221441546,436,"posD"
"posG",1.44714074341161,1.16604583392969,1.78907755133095,436,"posG"
"posM",0.771014478294297,0.678125249916864,0.876008445476478,436,"posM"
"countryEngland",0.860275300429148,0.764829176326631,0.965852830668578,436,"countryEngland"
"countryFrance",1.28519768571707,1.1290350818499,1.45965962283194,436,"countryFrance"
"countryGermany",0.808663547812463,0.71840278358283,0.908790433704084,436,"countryGermany"
"skintone:countryEngland",1.03689937081268,0.937021979091576,1.14693425473303,436,"skintone:countryEngland"
"skintone:countryFrance",0.851026389367342,0.755969955827469,0.9563521492407,436,"skintone:countryFrance"
"skintone:countryGermany",1.20938835730913,1.08046685686268,1.35115458176563,436,"skintone:countryGermany"
"(Intercept)",0.00259909970236714,0.00227869460864082,0.00295770765735735,437,"(Intercept)"
"skintone",1.12302050329099,1.04739614553196,1.20319150364377,437,"skintone"
"totalYellows",1.01460921370766,1.01148542676669,1.01776782108222,437,"totalYellows"
"height",1.07042216986813,0.9892244156031,1.15846689142655,437,"height"
"age",1.17956533411997,1.08572819670592,1.28179040401437,437,"age"
"wins.loss",0.795776773636398,0.739438054646518,0.855378082225056,437,"wins.loss"
"goals",1.14192230760129,1.05179214826434,1.23915740977137,437,"goals"
"posD",1.24302883294158,1.10078247166037,1.40371139053554,437,"posD"
"posG",1.62137230923303,1.30451348699879,2.00794038144807,437,"posG"
"posM",0.740866550676202,0.647934050140918,0.846435842861667,437,"posM"
"countryEngland",0.879106214184212,0.782095686518032,0.98662632726452,437,"countryEngland"
"countryFrance",1.28698945404758,1.11913230096733,1.47594187777112,437,"countryFrance"
"countryGermany",0.814936655262075,0.721811233209586,0.918692739677136,437,"countryGermany"
"skintone:countryEngland",0.996522303071758,0.9001900848842,1.10283489704297,437,"skintone:countryEngland"
